date_start,date_end,pollster,poll_sponsor,poll_type,poll_subject,question_text,population,party,sample_size,pct_concern_very,pct_concern_some,pct_concern_not_very,pct_concern_none,poll_url
2020-10-23,2020-10-25,Morning Consult,,0,0,How concerned are you that the coronavirus will impact the following? U.S. economy,a,all,2200,57.0,28.0,4.0,4.0,https://assets.morningconsult.com/wp-uploads/2020/10/26131953/2010127_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2020-10-23,2020-10-25,Léger,Association for Canadian Studies,0,1,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,a,all,1000,28.0,35.0,18.0,14.0,https://leger360.com/wp-content/uploads/2020/10/Legers-Weekly-Survey-October-19th-2020-min.pdf
2020-10-19,2020-10-25,SurveyMonkey,NBC News,0,0,How worried are you that the coronavirus outbreak will have a negative economic effect on the United States?,a,all,73903,61.0,29.0,7.0,3.0,https://www.surveymonkey.com/curiosity/nbc-poll-covid-oct25/
2020-10-22,2020-10-24,Harris Poll,,0,0,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,a,all,2050,47.0,37.0,10.0,6.0,https://theharrispoll.com/wp-content/uploads/2020/10/Wave35.pdf
2020-10-23,2020-10-24,Ipsos (online),ABC News,0,1,How concerned are you that you or someone you know will be infected with the coronavirus?,a,all,551,36.0,41.0,15.0,7.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-10/topline-abc-coronavirus-_10_25_20.pdf
2020-10-16,2020-10-22,Echelon Insights,,0,1,How personally concerned are you about the chances of you or someone in your family becoming infected with the coronavirus?,lv,all,1006,49.0,27.0,23.0,,https://echeloninsights.com/in-the-news/october-omnibus-covid-19/
2020-10-20,2020-10-20,Data for Progress,,0,1,How worried are you personally about experiencing coronavirus (COVID-19)?,a,all,1054,34.45,37.32,17.73,9.73,https://docs.google.com/spreadsheets/d/1hfiWh6LDyascRtAh0b6ZXgOSfZDXNHNGUOOxf2DhZas/edit#gid=0
2020-10-18,2020-10-20,YouGov,Economist,0,1,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",lv,all,1342,24.0,38.0,21.0,17.0,https://docs.cdn.yougov.com/hxop5lpnlj/econTabReport.pdf
2020-10-18,2020-10-20,YouGov,Economist,0,1,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",rv,all,1500,24.0,38.0,21.0,17.0,https://docs.cdn.yougov.com/hxop5lpnlj/econTabReport.pdf
2020-10-16,2020-10-18,YouGov,Yahoo News,0,1,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",lv,all,1467,25.0,39.0,21.0,15.0,https://docs.cdn.yougov.com/77ukszgou2/20201019_yahoo_tabs.pdf
2020-10-16,2020-10-18,YouGov,Yahoo News,0,1,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",rv,all,1583,24.0,39.0,22.0,15.0,https://docs.cdn.yougov.com/77ukszgou2/20201019_yahoo_tabs.pdf
2020-10-12,2020-10-18,SurveyMonkey,NBC News,0,0,How worried are you that the coronavirus outbreak will have a negative economic effect on the United States?,a,all,78524,61.0,29.0,7.0,2.0,https://www.surveymonkey.com/curiosity/nbc-poll-covid-oct18/
2020-10-16,2020-10-18,Léger,Association for Canadian Studies,0,1,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,a,all,1001,26.0,36.0,20.0,14.0,https://leger360.com/wp-content/uploads/2020/10/Legers-Weekly-Survey-October-19th-2020-min.pdf
2020-10-15,2020-10-17,Harris Poll,,0,0,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,a,all,2015,47.0,39.0,10.0,5.0,https://theharrispoll.com/wp-content/uploads/2020/10/wave-34_tabs.pdf
2020-10-11,2020-10-13,YouGov,Economist,0,1,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",rv,all,1500,21.0,42.0,24.0,14.0,https://docs.cdn.yougov.com/1ace2lgidt/econTabReport.pdf
2020-10-07,2020-10-12,Kaiser Family Foundation,,0,1,"How worried, if at all, are you that you or someone in your family will get sick from the coronavirus ? Are you very worried, somewhat worried, not too worried, or not at all worried?",a,all,1207,35.0,31.0,18.0,12.0,http://files.kff.org/attachment/Topline-KFF-Health-Tracking-Poll-October-2020.pdf
2020-10-08,2020-10-12,AP-NORC,,0,1,How worried are you about you or someone in your family being infected with … The coronavirus,a,all,1121,42.0,32.0,18.0,8.0,https://apnorc.org/wp-content/uploads/2020/12/topline_vaccine.pdf
2020-10-09,2020-10-11,YouGov,Yahoo News,0,1,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",lv,all,1365,23.0,41.0,20.0,15.0,https://docs.cdn.yougov.com/7h9ohi94io/20201011_yahoo_coronavirus_tabs.pdf
2020-10-05,2020-10-11,SurveyMonkey,NBC News,0,0,How worried are you that the coronavirus outbreak will have a negative economic effect on the United States?,a,all,66877,62.0,28.0,7.0,3.0,https://www.surveymonkey.com/curiosity/nbc-poll-covid-oct11/
2020-10-09,2020-10-11,Léger,Association for Canadian Studies,0,1,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,a,all,1001,23.0,37.0,17.0,16.0,https://leger360.com/wp-content/uploads/2020/10/Legers-Weekly-Survey-October-13th-2020.pdf
2020-10-09,2020-10-11,YouGov,Yahoo News,0,1,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",rv,all,1525,23.0,41.0,21.0,15.0,https://docs.cdn.yougov.com/7h9ohi94io/20201011_yahoo_coronavirus_tabs.pdf
2020-10-08,2020-10-10,Morning Consult,,0,0,How concerned are you that the coronavirus will impact the following? U.S. economy,a,all,2200,59.0,27.0,5.0,3.0,https://assets.morningconsult.com/wp-uploads/2020/10/12135446/201033_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_YW.pdf
2020-10-08,2020-10-10,Harris Poll,,0,0,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,a,all,2050,50.0,35.0,10.0,4.0,https://theharrispoll.com/wp-content/uploads/2020/10/wave-34_tabs.pdf
2020-10-06,2020-10-09,ABC,The Washington Post,0,1,"How do you feel about the possibility that you or someone in your immediate family might catch the coronavirus - very worried, somewhat worried, not too worried, or not worried at all?",rv,all,879,29.0,36.0,15.0,12.0,https://www.langerresearch.com//wp-content//uploads//1218a12020ElectionUpdate.pdf
2020-10-06,2020-10-06,Data for Progress,,0,1,How worried are you personally about experiencing coronavirus (COVID-19)?,a,all,1079,39.47,32.58,16.97,10.69,https://docs.google.com/spreadsheets/d/1dGGzVgmSaesL4N8JeM07YIfMsT_BJ1yflf-29y_ejcQ/edit#gid=0
2020-10-01,2020-10-04,Morning Consult,,0,0,How concerned are you that the coronavirus will impact the following? U.S. economy,a,all,2200,58.0,26.0,5.0,3.0,https://assets.morningconsult.com/wp-uploads/2020/10/05133150/2009146_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-10-02,2020-10-04,Léger,Association for Canadian Studies,0,1,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,a,all,1001,24.0,36.0,20.0,15.0,https://leger360.com/wp-content/uploads/2020/10/Legers-Weekly-Survey-October-5th-2020.pdf
2020-09-28,2020-10-04,SurveyMonkey,NBC News,0,0,How worried are you that the coronavirus outbreak will have a negative economic effect on the United States?,a,all,50146,61.0,29.0,7.0,3.0,https://www.surveymonkey.com/curiosity/nbc-poll-covid-oct4/
2020-10-01,2020-10-03,Harris Poll,,0,0,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,a,all,1976,47.0,37.0,11.0,6.0,https://theharrispoll.com/wp-content/uploads/2020/10/wave-34_tabs.pdf
2020-10-02,2020-10-03,Ipsos (online),ABC News,0,1,How concerned are you that you or someone you know will be infected with the coronavirus?,a,all,506,37.0,44.0,13.0,6.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-10/topline-abc-trump-covid-positive-2020.pdf
2020-10-02,2020-10-03,Morning Consult,Politico,0,0,How concerned are you that the coronavirus will impact the following? U.S. economy,rv,all,895,56.0,33.0,5.0,3.0,https://morningconsult.com/form/reaction-poll-trump-covid/
2020-10-02,2020-10-03,Morning Consult,Politico,0,0,How concerned are you that the coronavirus will impact the following? U.S. economy,a,all,1000,53.0,32.0,6.0,4.0,https://morningconsult.com/form/reaction-poll-trump-covid/
2020-10-02,2020-10-03,YouGov,Yahoo News,0,1,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",rv,all,1200,22.0,39.0,26.0,13.0,https://docs.cdn.yougov.com/y0zw7c7mm7/20201003_yahoo_coronavirus_tabs.pdf
2020-10-02,2020-10-03,YouGov,Yahoo News,0,1,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",lv,all,1086,24.0,38.0,25.0,12.0,https://docs.cdn.yougov.com/y0zw7c7mm7/20201003_yahoo_coronavirus_tabs.pdf
2020-10-01,2020-10-02,YouGov,Yahoo News,0,1,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",lv,all,1347,20.0,36.0,26.0,18.0,https://docs.cdn.yougov.com/qmlxn6ghki/20201002_yahoo_coronavirus_tabs.pdf
2020-10-01,2020-10-02,YouGov,Yahoo News,0,1,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",rv,all,1504,20.0,35.0,28.0,17.0,https://docs.cdn.yougov.com/qmlxn6ghki/20201002_yahoo_coronavirus_tabs.pdf
2020-10-02,2020-10-02,Morning Consult,Politico,0,0,How concerned are you that the coronavirus will impact the following? U.S. economy,rv,all,905,57.0,32.0,6.0,2.0,https://morningconsult.com/form/reaction-poll-trump-covid/
2020-10-02,2020-10-02,Morning Consult,Politico,0,0,How concerned are you that the coronavirus will impact the following? U.S. economy,a,all,1000,55.0,30.0,6.0,2.0,https://morningconsult.com/form/reaction-poll-trump-covid/
2020-09-27,2020-09-30,YouGov,Economist,0,1,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",rv,all,1500,20.0,41.0,25.0,15.0,https://docs.cdn.yougov.com/9k0tqsqgue/econTabReport.pdf
2020-09-25,2020-09-27,Léger,Association for Canadian Studies,0,1,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,a,all,1001,26.0,33.0,21.0,16.0,https://leger360.com/wp-content/uploads/2020/09/Legers-Weekly-Survey-September-28th-2020-min.pdf
2020-09-21,2020-09-27,SurveyMonkey,NBC News,0,0,How worried are you that the coronavirus outbreak will have a negative economic effect on the United States?,a,all,48241,59.0,29.0,7.0,3.0,https://www.surveymonkey.com/curiosity/nbc-poll-covid-sept27/
2020-09-25,2020-09-27,Morning Consult,,0,0,How concerned are you that the coronavirus will impact the following? U.S. economy,a,all,2200,53.0,31.0,7.0,2.0,https://assets.morningconsult.com/wp-uploads/2020/09/28123730/2009107_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-09-24,2020-09-26,Harris Poll,,0,0,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,a,all,1971,52.0,35.0,9.0,4.0,https://theharrispoll.com/wp-content/uploads/2020/09/Wave-31_Banner-3.pdf
2020-09-19,2020-09-25,Echelon Insights,,0,1,How personally concerned are you about the chances of you or someone in your family becoming infected with the coronavirus?,lv,all,1018,49.0,26.0,24.0,1.0,https://echeloninsights.com/in-the-news/september-omnibus-covid/
2020-09-21,2020-09-24,ABC,,0,1,"How do you feel about the possibility that you or someone in your immediate family might catch the coronavirus - very worried, somewhat worried, not too worried, or not worried at all?",a,all,1008,29.0,33.0,18.0,15.0,https://www.langerresearch.com/wp-content/uploads/1217a2The2020Election.pdf
2020-09-21,2020-09-23,YouGov,Yahoo News,0,1,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",rv,all,1284,22.0,42.0,22.0,13.0,https://docs.cdn.yougov.com/o6p3vjhvnt/20200924_yahoo_coronavirus_tabs.pdf
2020-09-20,2020-09-22,YouGov,Economist,0,1,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",a,all,1500,24.0,36.0,26.0,14.0,https://docs.cdn.yougov.com/b8ow3q7r1e/econTabReport.pdf
2020-09-17,2020-09-21,Global Strategy Group/GBAO/Navigator Research,,0,1,Below are some things some people might be worried about right now. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1230,42.0,32.0,18.0,8.0,https://navigatorresearch.org/wp-content/uploads/2020/09/Navigating-Coronavirus-Full-Topline-F09.21.20.pdf
2020-09-17,2020-09-21,Global Strategy Group/GBAO/Navigator Research,,0,1,Below are some things some people might be worried about right now. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1230,30.0,33.0,23.0,14.0,https://navigatorresearch.org/wp-content/uploads/2020/09/Navigating-Coronavirus-Full-Topline-F09.21.20.pdf
2020-09-18,2020-09-20,Léger,Association for Canadian Studies,0,1,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,a,all,1001,22.0,36.0,20.0,17.0,https://leger360.com/wp-content/uploads/2020/09/Sondage-hebdomadaire-de-Le%CC%81ger-21-septembre-2020-min.pdf
2020-09-14,2020-09-20,SurveyMonkey,NBC News,0,0,How worried are you that the coronavirus outbreak will have a negative economic effect on the United States?,a,all,36454,61.0,28.0,7.0,3.0,https://www.surveymonkey.com/curiosity/nbc-poll-covid-sept20/
2020-09-18,2020-09-20,Morning Consult,,0,0,How concerned are you that the coronavirus will impact the following? U.S. economy,a,all,2200,57.0,29.0,4.0,2.0,https://assets.morningconsult.com/wp-uploads/2020/09/21134349/200974_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-09-17,2020-09-19,Harris Poll,,0,0,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,a,all,1949,47.0,38.0,11.0,5.0,https://theharrispoll.com/wp-content/uploads/2020/09/Wave-30_tabs_Banner-2.pdf
2020-09-18,2020-09-19,Ipsos (online),ABC News,0,1,How concerned are you that you or someone you know will be infected with the coronavirus?,a,all,528,29.0,43.0,19.0,10.0,https://www.scribd.com/document/476678932/ABC-Ipsos-Poll-Sept-20?secret_password=injocUl2Vvuj19L7OvQf
2020-09-13,2020-09-15,YouGov,Economist,0,1,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",a,all,1500,22.0,38.0,28.0,13.0,https://docs.cdn.yougov.com/t0hi1tcqs5/econTabReport.pdf
2020-09-15,2020-09-15,Data for Progress,,0,1,How worried are you personally about experiencing coronavirus (COVID-19)?,a,all,953,32.55,34.74,20.21,11.45,https://docs.google.com/spreadsheets/d/1pl2c_Zzxf00T3_5uba-8BdnCCCEGqtQ10kFQCc0Uo-U/edit
2020-09-10,2020-09-14,Global Strategy Group/GBAO/Navigator Research,,0,1,Below are some things some people might be worried about right now. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1007,42.0,32.0,19.0,7.0,https://navigatorresearch.org/wp-content/uploads/2020/09/Navigator-Tracker-Topline-F09.15.20-PR.pdf
2020-09-10,2020-09-14,Global Strategy Group/GBAO/Navigator Research,,0,1,Below are some things some people might be worried about right now. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1007,32.0,32.0,24.0,12.0,https://navigatorresearch.org/wp-content/uploads/2020/09/Navigator-Tracker-Topline-F09.15.20-PR.pdf
2020-09-11,2020-09-14,YouGov,Huffington Post,0,1,How concerned are you that you or someone in your family will contract the coronavirus?,a,all,1000,31.0,33.0,22.0,9.0,https://docs.cdn.yougov.com/k5c8jvh4n7/tabs_HP_Coronavirus_20200911.pdf
2020-09-11,2020-09-14,AP-NORC,,0,1,How worried are you about you or someone in your family being infected with … The coronavirus,a,all,1108,38.0,31.0,22.0,9.0,https://apnorc.org/wp-content/uploads/2020/09/topline_september_covid.docx.pdf
